video_id,published_at,channel,topic,company_id,company,title,views,likes,comments,watch_time_minutes,country,sentiment_score,trend_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
YT-800918,2025-12-02T03:00:00,The AI Breakdown,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,8210,194,33,19015,India,0.243,64.43,16.21,43.37,#aiagents|#AI|#IN,0.12,6.7,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,96.56,76.08,https://youtube.example.com/watch?v=800918
YT-800919,2025-12-02T02:00:00,Fireship,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,285699,17305,1576,401967,India,0.439,64.43,21.87,30.48,#aiagents|#AI|#IN,0.12,6.7,"Analysts note that ai agents usage patterns on Dec 02, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,96.56,76.08,https://youtube.example.com/watch?v=800919
YT-800920,2025-12-02T07:00:00,Fireship,AI Agents,CMP-002,Anthropic,AI Agents market update: what Anthropic says about 2026 demand,37140,1977,230,94681,Singapore,0.15,71.16,27.55,33.37,#aiagents|#AI|#SG,-0.39,8.37,"Anthropic teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.88,75.97,https://youtube.example.com/watch?v=800920
YT-800921,2025-12-02T21:00:00,MLOps Weekly,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,76596,2313,483,85314,Singapore,0.376,71.16,5.15,32.54,#aiagents|#AI|#SG,-0.39,8.37,"Cursor teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.88,75.97,https://youtube.example.com/watch?v=800921
YT-800922,2025-12-04T15:00:00,Two Minute Papers,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,95086,7642,1606,218796,India,0.266,62.32,30.0,39.53,#aiagents|#AI|#IN,-2.71,8.82,"Scale AI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.91,84.01,https://youtube.example.com/watch?v=800922
YT-800923,2025-12-04T00:00:00,Machine Learning Street Talk,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,183376,12260,1145,444247,India,0.179,62.32,20.72,40.93,#aiagents|#AI|#IN,-2.71,8.82,"Analysts note that ai agents usage patterns on Dec 04, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.91,84.01,https://youtube.example.com/watch?v=800923
YT-800924,2025-12-04T19:00:00,The AI Breakdown,AI Agents,CMP-031,AgentForge,AI Agents market update: what AgentForge says about 2026 demand,45200,1468,307,57349,United Arab Emirates,0.419,65.1,24.88,41.45,#aiagents|#AI|#AE,1.99,9.23,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,97.83,78.94,https://youtube.example.com/watch?v=800924
YT-800925,2025-12-04T07:00:00,Machine Learning Street Talk,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,147809,9770,1297,323591,United Arab Emirates,0.835,65.1,27.48,39.35,#aiagents|#AI|#AE,1.99,9.23,"Analysts note that ai agents usage patterns on Dec 04, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,97.83,78.94,https://youtube.example.com/watch?v=800925
YT-800926,2025-12-05T17:00:00,Two Minute Papers,AI Agents,CMP-002,Anthropic,AI Agents market update: what Anthropic says about 2026 demand,133476,6277,953,344357,Singapore,0.12,67.29,35.22,34.79,#aiagents|#AI|#SG,-1.08,8.34,"Anthropic teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,94.35,76.2,https://youtube.example.com/watch?v=800926
YT-800927,2025-12-05T01:00:00,Fireship,AI Agents,CMP-015,Windsurf,AI Agents market update: what Windsurf says about 2026 demand,45806,3439,500,104764,Singapore,0.138,67.29,24.86,32.03,#aiagents|#AI|#SG,-1.08,8.34,"Windsurf teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,94.35,76.2,https://youtube.example.com/watch?v=800927
YT-800928,2025-12-07T08:00:00,MLOps Weekly,AI Agents,CMP-015,Windsurf,AI Agents market update: what Windsurf says about 2026 demand,51863,3925,458,52089,United States,0.083,67.79,19.9,36.87,#aiagents|#AI|#US,1.26,9.6,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.25,76.34,https://youtube.example.com/watch?v=800928
YT-800929,2025-12-07T09:00:00,Cloud Native Bytes,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,20234,1783,331,25667,United States,0.324,67.79,28.38,41.56,#aiagents|#AI|#US,1.26,9.6,"Analysts note that ai agents usage patterns on Dec 07, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.25,76.34,https://youtube.example.com/watch?v=800929
YT-800930,2025-12-08T08:00:00,MLOps Weekly,AI Agents,CMP-002,Anthropic,AI Agents market update: what Anthropic says about 2026 demand,46796,3892,558,83322,France,0.161,60.34,30.51,29.09,#aiagents|#AI|#FR,3.08,7.8,"Analysts note that ai agents usage patterns on Dec 08, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.12,69.11,https://youtube.example.com/watch?v=800930
YT-800931,2025-12-08T01:00:00,Machine Learning Street Talk,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,64485,4754,678,150774,France,0.239,60.34,19.32,34.67,#aiagents|#AI|#FR,3.08,7.8,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.12,69.11,https://youtube.example.com/watch?v=800931
YT-800932,2025-12-10T16:00:00,The AI Breakdown,AI Agents,CMP-002,Anthropic,AI Agents market update: what Anthropic says about 2026 demand,20008,1364,156,36720,United States,0.038,67.21,28.32,34.87,#aiagents|#AI|#US,-0.92,8.17,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,87.87,71.63,https://youtube.example.com/watch?v=800932
YT-800933,2025-12-10T21:00:00,MLOps Weekly,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,30114,1774,374,63404,United States,-0.043,67.21,25.2,31.61,#aiagents|#AI|#US,-0.92,8.17,"Cursor teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,87.87,71.63,https://youtube.example.com/watch?v=800933
YT-800934,2025-12-11T01:00:00,Two Minute Papers,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,78367,4491,563,138535,United Arab Emirates,0.187,59.63,14.42,49.67,#aiagents|#AI|#AE,-0.69,7.84,"Analysts note that ai agents usage patterns on Dec 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,99.19,71.33,https://youtube.example.com/watch?v=800934
YT-800935,2025-12-11T12:00:00,MLOps Weekly,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,32531,1312,277,29747,United Arab Emirates,0.32,59.63,18.64,32.92,#aiagents|#AI|#AE,-0.69,7.84,"Analysts note that ai agents usage patterns on Dec 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,99.19,71.33,https://youtube.example.com/watch?v=800935
YT-800936,2025-12-12T15:00:00,Two Minute Papers,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,24783,1739,354,56816,India,0.123,58.67,23.17,40.12,#aiagents|#AI|#IN,-1.49,8.09,"Scale AI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.43,72.59,https://youtube.example.com/watch?v=800936
YT-800937,2025-12-12T05:00:00,MLOps Weekly,AI Agents,CMP-014,Replit,AI Agents market update: what Replit says about 2026 demand,18723,1153,208,20772,India,0.064,58.67,31.56,43.03,#aiagents|#AI|#IN,-1.49,8.09,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.43,72.59,https://youtube.example.com/watch?v=800937
YT-800938,2025-12-12T06:00:00,Fireship,AI Agents,CMP-009,Scale AI,AI Agents market update: what Scale AI says about 2026 demand,36826,2694,225,48485,Canada,0.362,58.85,25.17,32.76,#aiagents|#AI|#CA,-2.97,8.09,"Scale AI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.1,77.37,https://youtube.example.com/watch?v=800938
YT-800939,2025-12-12T16:00:00,Cloud Native Bytes,AI Agents,CMP-015,Windsurf,AI Agents market update: what Windsurf says about 2026 demand,23485,1473,137,58531,Canada,0.32,58.85,27.75,38.11,#aiagents|#AI|#CA,-2.97,8.09,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.1,77.37,https://youtube.example.com/watch?v=800939
YT-800940,2025-12-14T17:00:00,Fireship,AI Agents,CMP-015,Windsurf,AI Agents market update: what Windsurf says about 2026 demand,96419,3881,696,140056,United States,0.656,63.73,19.36,35.78,#aiagents|#AI|#US,-1.96,11.1,"Analysts note that ai agents usage patterns on Dec 14, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.35,78.04,https://youtube.example.com/watch?v=800940
YT-800941,2025-12-14T12:00:00,Two Minute Papers,AI Agents,CMP-002,Anthropic,AI Agents market update: what Anthropic says about 2026 demand,27103,950,99,67115,United States,0.517,63.73,24.24,36.56,#aiagents|#AI|#US,-1.96,11.1,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.35,78.04,https://youtube.example.com/watch?v=800941
YT-800942,2025-12-14T15:00:00,The AI Breakdown,AI Agents,CMP-028,LangChain,AI Agents market update: what LangChain says about 2026 demand,34807,2371,424,71921,India,0.312,59.39,12.72,33.66,#aiagents|#AI|#IN,2.39,6.71,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.89,77.19,https://youtube.example.com/watch?v=800942
YT-800943,2025-12-14T21:00:00,Fireship,AI Agents,CMP-013,Cursor,AI Agents market update: what Cursor says about 2026 demand,34566,850,157,84365,India,0.01,59.39,19.26,32.77,#aiagents|#AI|#IN,2.39,6.71,"Cursor teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.89,77.19,https://youtube.example.com/watch?v=800943
YT-800944,2025-12-14T22:00:00,Two Minute Papers,AI Agents,CMP-001,OpenAI,AI Agents market update: what OpenAI says about 2026 demand,21832,1438,273,37084,France,0.548,59.27,23.12,32.68,#aiagents|#AI|#FR,-2.64,6.98,"OpenAI teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.49,73.59,https://youtube.example.com/watch?v=800944
