kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-990484,2025-04-22T00:00:00,Agent Reasoning Benchmark,Generative AI,CMP-016,Midjourney,United Arab Emirates,46,618,1768,0.232,59.24,-0.126,-5.84,11.36,91.36,75.33,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990484
KGL-990485,2026-02-28T00:00:00,Cyber Incident Detection,Inference Optimization,CMP-004,NVIDIA,United States,20,331,825,0.178,27.17,0.422,-18.88,17.14,89.5,59.98,low,"Analysts note that inference optimization usage patterns on Feb 28, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990485
KGL-990486,2025-03-27T00:00:00,Open Model Eval,Inference Optimization,CMP-039,InferOptics,India,21,312,672,0.269,25.9,0.115,-8.74,9.51,85.22,57.88,low,"Analysts note that inference optimization usage patterns on Mar 27, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990486
KGL-990487,2025-08-18T00:00:00,Agent Reasoning Benchmark,AI Agents,CMP-001,OpenAI,China,69,970,2473,0.186,53.44,0.186,-3.14,9.43,90.51,71.26,low,"Analysts note that ai agents usage patterns on Aug 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990487
KGL-990488,2025-03-08T00:00:00,Agent Reasoning Benchmark,LLM,CMP-001,OpenAI,Japan,60,802,2268,0.128,57.28,0.271,-0.68,7.09,90.83,68.55,low,"Developers are comparing tooling choices around llm as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990488
KGL-990489,2025-04-29T00:00:00,Cyber Incident Detection,LLM,CMP-009,Scale AI,Canada,68,985,2709,0.191,58.5,0.079,0.34,6.61,91.23,71.87,low,"Developers are comparing tooling choices around llm as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990489
KGL-990490,2025-02-23T00:00:00,GPU Cost Forecasting,Open Source AI,CMP-007,Hugging Face,India,26,356,983,0.231,35.85,0.195,3.81,9.23,87.25,60.09,low,"Analysts note that open source ai usage patterns on Feb 23, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990490
KGL-990491,2025-12-30T00:00:00,Startup Growth Forecasting,Data Engineering,CMP-010,Databricks,United Arab Emirates,46,646,1821,0.192,51.6,0.158,11.41,15.6,74.27,83.9,low,"Analysts note that data engineering usage patterns on Dec 30, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990491
KGL-990492,2025-08-12T00:00:00,Startup Growth Forecasting,Data Engineering,CMP-011,Snowflake,France,36,462,1321,0.179,42.38,0.052,-4.28,11.39,73.55,80.55,low,"Analysts note that data engineering usage patterns on Aug 12, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990492
KGL-990493,2025-09-14T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-019,CoreWeave,Canada,16,234,657,0.216,26.23,-0.103,2.27,7.44,85.82,59.62,low,"CoreWeave teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990493
KGL-990494,2026-01-10T00:00:00,Startup Growth Forecasting,AI Agents,CMP-015,Windsurf,United States,67,978,2603,0.162,71.23,0.352,-1.77,6.71,88.21,72.3,low,"Windsurf teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990494
KGL-990495,2025-09-14T00:00:00,Cyber Incident Detection,AI Agents,CMP-009,Scale AI,Singapore,56,798,2001,0.202,68.71,-0.03,-1.41,7.35,91.05,72.89,low,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990495
KGL-990496,2025-10-26T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-039,InferOptics,China,27,334,1021,0.263,28.78,0.226,15.03,11.53,87.6,60.13,low,"InferOptics teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990496
KGL-990497,2025-01-17T00:00:00,Startup Growth Forecasting,AI Agents,CMP-013,Cursor,France,53,755,1926,0.193,59.92,0.467,3.58,12.39,95.9,68.35,low,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990497
KGL-990498,2025-02-04T00:00:00,GPU Cost Forecasting,Inference Optimization,CMP-018,Mistral AI,France,23,349,864,0.198,20.82,0.443,2.49,7.5,86.58,62.35,low,"Mistral AI teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990498
KGL-990499,2025-06-19T00:00:00,Startup Growth Forecasting,LLM,CMP-001,OpenAI,Singapore,48,763,1883,0.238,70.7,-0.089,4.29,8.71,85.45,73.44,low,"Developers are comparing tooling choices around llm as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990499
KGL-990500,2025-07-12T00:00:00,GPU Cost Forecasting,Open Source AI,CMP-017,Stability AI,India,47,642,1841,0.186,41.75,-0.039,-3.33,10.7,88.45,70.54,low,"Stability AI teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990500
KGL-990501,2025-12-05T00:00:00,Cyber Incident Detection,Inference Optimization,CMP-018,Mistral AI,Japan,8,168,339,0.241,33.98,0.216,-1.41,8.41,88.01,57.21,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990501
KGL-990502,2025-07-16T00:00:00,Open Model Eval,LLM,CMP-002,Anthropic,United Kingdom,54,776,2056,0.195,68.31,0.234,2.85,7.66,90.33,75.02,low,"Anthropic teams are discussing how llm is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990502
KGL-990503,2026-04-05T00:00:00,Cyber Incident Detection,AI Agents,CMP-009,Scale AI,Japan,56,782,2097,0.237,76.29,0.202,2.45,9.99,93.09,78.83,low,"Analysts note that ai agents usage patterns on Apr 05, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990503
KGL-990504,2025-05-10T00:00:00,Open Model Eval,Open Source AI,CMP-018,Mistral AI,United States,27,390,985,0.177,42.19,0.169,-1.33,10.15,90.64,73.12,low,"Analysts note that open source ai usage patterns on May 10, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990504
KGL-990505,2025-12-05T00:00:00,Agent Reasoning Benchmark,Data Engineering,CMP-010,Databricks,China,47,661,1835,0.184,44.33,0.102,-6.14,7.49,74.29,85.53,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990505
KGL-990506,2025-03-06T00:00:00,Agent Reasoning Benchmark,Generative AI,CMP-017,Stability AI,India,60,817,2259,0.164,57.83,-0.181,-2.37,9.24,90.71,71.5,low,"Analysts note that generative ai usage patterns on Mar 06, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990506
KGL-990507,2025-09-28T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-018,Mistral AI,Germany,28,403,1127,0.179,22.39,0.165,3.28,12.94,85.1,57.04,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990507
KGL-990508,2025-09-01T00:00:00,Agent Reasoning Benchmark,AI Agents,CMP-014,Replit,Singapore,61,812,2305,0.177,64.7,0.329,4.74,7.82,95.03,73.72,low,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990508
KGL-990509,2025-07-17T00:00:00,Agent Reasoning Benchmark,Open Source AI,CMP-005,Meta AI,United States,32,472,1257,0.19,41.99,0.052,0.59,8.14,89.64,69.54,low,"Analysts note that open source ai usage patterns on Jul 17, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990509
KGL-990510,2025-08-31T00:00:00,Startup Growth Forecasting,AI Agents,CMP-014,Replit,Germany,46,669,1755,0.181,57.52,0.231,3.05,9.01,88.98,73.55,low,"Analysts note that ai agents usage patterns on Aug 31, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990510
KGL-990511,2025-11-27T00:00:00,Agent Reasoning Benchmark,MLOps,CMP-011,Snowflake,Germany,33,504,1236,0.198,38.4,-0.088,-4.43,7.23,81.43,76.74,low,"Snowflake teams are discussing how mlops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990511
KGL-990512,2025-06-13T00:00:00,Cyber Incident Detection,Generative AI,CMP-016,Midjourney,United Arab Emirates,58,839,2008,0.215,60.19,0.321,-9.24,13.54,91.25,69.87,low,"Midjourney teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990512
KGL-990513,2025-01-12T00:00:00,GPU Cost Forecasting,Generative AI,CMP-003,Google DeepMind,Germany,60,803,2269,0.181,60.19,0.44,2.8,9.31,88.66,66.79,low,"Analysts note that generative ai usage patterns on Jan 12, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/990513
