launch_id,launched_at,company_id,company,product_name,category,topic,upvotes,comments,country,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,funding_estimate_musd,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
PH-951096,2025-04-19T00:00:00,CMP-028,LangChain,LangChain Copilot,Automation,Open Source AI,181,23,United States,46.17,0.053,-4.74,10.44,21.06,86.84,70.16,low,"Analysts note that open source ai usage patterns on Apr 19, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951096
PH-951097,2025-12-31T00:00:00,CMP-031,AgentForge,AgentForge Studio,Infrastructure,AI Agents,209,31,Singapore,60.15,0.0,1.32,8.94,27.99,85.59,78.26,moderate,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951097
PH-951098,2025-11-01T00:00:00,CMP-015,Windsurf,Windsurf Ops,Security,Automation,110,17,United States,49.89,0.126,2.39,9.84,18.83,82.29,75.26,low,"Analysts note that automation usage patterns on Nov 01, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951098
PH-951099,2026-01-15T00:00:00,CMP-031,AgentForge,AgentForge Studio,Developer Tools,Automation,248,37,Singapore,60.59,0.327,-1.45,8.41,13.94,82.24,74.26,low,"AgentForge teams are discussing how automation is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951099
PH-951100,2026-03-19T00:00:00,CMP-037,OpsFabric,OpsFabric Studio,Automation,Automation,100,20,India,33.79,0.023,-4.6,8.67,26.23,70.98,80.37,low,"Developers are comparing tooling choices around automation as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951100
PH-951101,2025-07-02T00:00:00,CMP-014,Replit,Replit Flow,AI Productivity,AI Agents,236,37,United States,45.97,0.368,2.37,10.37,19.03,83.0,72.65,moderate,"Analysts note that ai agents usage patterns on Jul 02, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951101
PH-951102,2025-08-18T00:00:00,CMP-028,LangChain,LangChain Studio,Automation,Open Source AI,228,43,United States,52.64,0.095,2.62,9.95,25.44,85.98,71.33,low,"LangChain teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951102
PH-951103,2026-03-18T00:00:00,CMP-014,Replit,Replit Flow,Automation,Automation,142,23,United States,53.18,0.207,-0.96,11.23,24.66,83.7,78.1,low,"Analysts note that automation usage patterns on Mar 18, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951103
PH-951104,2025-12-16T00:00:00,CMP-013,Cursor,Cursor Ops,Security,Developer Tools,192,21,United States,58.24,0.245,-2.61,12.97,28.23,86.37,77.19,low,"Cursor teams are discussing how developer tools is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951104
PH-951105,2026-04-05T00:00:00,CMP-013,Cursor,Cursor Studio,Developer Tools,Developer Tools,272,49,United States,68.64,0.173,0.85,9.9,13.51,88.38,81.38,low,"Analysts note that developer tools usage patterns on Apr 05, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951105
PH-951106,2025-08-14T00:00:00,CMP-037,OpsFabric,OpsFabric Ops,Automation,DevOps,57,11,India,33.19,0.249,-5.45,7.25,25.75,70.35,79.6,low,"OpsFabric teams are discussing how devops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951106
PH-951107,2025-11-18T00:00:00,CMP-028,LangChain,LangChain Ops,AI Productivity,Developer Tools,314,34,United States,61.98,0.328,4.41,9.06,28.61,87.77,76.13,low,"Developers are comparing tooling choices around developer tools as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951107
PH-951108,2025-10-12T00:00:00,CMP-013,Cursor,Cursor Flow,Developer Tools,AI Agents,100,29,United States,59.03,0.319,-1.61,8.0,22.05,90.55,76.66,moderate,"Analysts note that ai agents usage patterns on Oct 12, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951108
PH-951109,2025-06-02T00:00:00,CMP-013,Cursor,Cursor Studio,Data,AI Agents,315,41,United States,56.03,0.213,5.82,8.1,33.0,88.06,78.18,moderate,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951109
PH-951110,2025-01-28T00:00:00,CMP-014,Replit,Replit Ops,Infrastructure,Automation,218,19,United States,48.8,0.21,0.33,8.17,35.81,83.3,70.24,low,"Analysts note that automation usage patterns on Jan 28, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951110
PH-951111,2026-02-16T00:00:00,CMP-015,Windsurf,Windsurf Copilot,Data,AI Agents,188,31,United States,51.54,0.342,-2.64,8.89,23.91,84.03,78.59,moderate,"Analysts note that ai agents usage patterns on Feb 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951111
PH-951112,2026-01-20T00:00:00,CMP-039,InferOptics,InferOptics Radar,Infrastructure,GPU Infrastructure,172,45,United States,46.95,0.091,-3.08,8.27,29.12,87.61,65.42,low,"InferOptics teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951112
PH-951113,2026-04-24T00:00:00,CMP-014,Replit,Replit Ops,Analytics,Developer Tools,248,29,United States,62.76,0.349,-3.71,7.03,19.44,82.17,78.74,low,"Replit teams are discussing how developer tools is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951113
PH-951114,2026-04-07T00:00:00,CMP-039,InferOptics,InferOptics Studio,Security,GPU Infrastructure,240,39,United States,41.34,0.009,0.16,8.99,37.77,85.56,63.13,low,"Analysts note that gpu infrastructure usage patterns on Apr 07, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951114
PH-951115,2025-05-12T00:00:00,CMP-038,VectorNest,VectorNest Radar,Analytics,Vector Databases,153,19,Canada,27.98,0.155,7.64,9.43,26.97,81.3,60.44,low,"Developers are comparing tooling choices around vector databases as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951115
PH-951116,2025-06-17T00:00:00,CMP-031,AgentForge,AgentForge Radar,Developer Tools,AI Agents,223,25,Singapore,50.19,0.13,0.65,8.17,34.06,83.2,76.11,moderate,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951116
PH-951117,2025-04-27T00:00:00,CMP-037,OpsFabric,OpsFabric Flow,Infrastructure,DevOps,237,47,India,34.95,-0.102,-2.19,7.09,17.7,71.45,77.53,low,"Developers are comparing tooling choices around devops as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951117
PH-951118,2025-05-30T00:00:00,CMP-013,Cursor,Cursor Flow,Analytics,AI Agents,221,31,United States,55.54,0.357,-3.45,9.95,28.2,86.68,76.77,moderate,"Cursor teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951118
PH-951119,2025-12-23T00:00:00,CMP-015,Windsurf,Windsurf Flow,Security,Automation,200,32,United States,54.12,0.166,2.69,7.83,23.72,81.78,72.64,low,"Windsurf teams are discussing how automation is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951119
PH-951120,2026-02-19T00:00:00,CMP-014,Replit,Replit Ops,Infrastructure,AI Agents,205,28,United States,53.44,0.16,0.05,7.24,20.43,84.47,76.7,moderate,"Replit teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951120
PH-951121,2026-02-02T00:00:00,CMP-015,Windsurf,Windsurf Flow,Security,Automation,237,36,United States,54.52,0.16,4.8,11.28,23.66,82.54,77.47,low,"Windsurf teams are discussing how automation is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951121
PH-951122,2025-06-09T00:00:00,CMP-028,LangChain,LangChain Copilot,Automation,AI Agents,100,33,United States,50.37,0.278,-2.36,10.58,13.19,88.5,70.66,moderate,"LangChain teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951122
PH-951123,2026-01-03T00:00:00,CMP-039,InferOptics,InferOptics Radar,Security,Inference Optimization,191,4,United States,40.73,0.196,-8.53,14.41,24.93,86.45,63.29,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/951123
