job_id,posted_at,company,role,location,salary_usd,experience_years,skills,job_description,company_id,country,region,tech_category,hiring_index,funding_signal,sentiment_score,trend_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,source_platform
JOB-108080,2025-01-18T21:00:00,Snowflake,Platform Engineer,Seattle,154206.0,3,"Observability, Linux, Kubernetes, Terraform, AWS","Snowflake is hiring a Platform Engineer in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Observability, Linux, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Cloud Computing,67.28,1.13,0.07,44.75,0.89,6.43,74.72,81.05,low,LinkedIn
JOB-108081,2025-01-18T12:00:00,Snowflake,Streaming Engineer,San Francisco,147150.0,6,"Spark, Kafka, PostgreSQL, dbt, Airflow","Snowflake is hiring a Streaming Engineer in San Francisco to scale data engineering initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Spark, Kafka, PostgreSQL and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,67.28,1.13,0.07,44.75,0.89,6.43,74.72,81.05,low,LinkedIn
JOB-108082,2025-01-19T12:00:00,Snowflake,AI Solutions Architect,New York,180429.0,7,"Security, Azure, Snowflake, Governance, Databricks","Snowflake is hiring a AI Solutions Architect in New York to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting internal platform teams. Candidates should be comfortable with Security, Azure, Snowflake and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Enterprise AI,64.74,1.13,0.239,45.3,1.59,7.86,76.59,80.68,low,LinkedIn
JOB-108083,2025-01-20T19:00:00,Snowflake,Streaming Engineer,Seattle,159637.0,6,"Airflow, PostgreSQL, Spark, dbt, Kafka","Snowflake is hiring a Streaming Engineer in Seattle to scale data engineering initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with Airflow, PostgreSQL, Spark and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,75.5,1.13,0.187,45.45,-0.14,7.65,75.93,80.07,low,LinkedIn
JOB-108084,2025-01-20T09:00:00,Snowflake,AI Solutions Architect,Austin,152754.0,3,"Security, Snowflake, Azure, Databricks, Governance","Snowflake is hiring a AI Solutions Architect in Austin to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Security, Snowflake, Azure and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Enterprise AI,75.5,1.13,0.187,45.45,-0.14,7.65,75.93,80.07,low,LinkedIn
JOB-108085,2025-01-20T15:00:00,Snowflake,Cloud Architect,Seattle,,7,"AWS, Linux, Terraform, Observability, Kubernetes","Snowflake is hiring a Cloud Architect in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with AWS, Linux, Terraform and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Cloud Computing,75.5,1.13,0.187,45.45,-0.14,7.65,75.93,80.07,low,LinkedIn
JOB-108086,2025-01-20T11:00:00,Snowflake,Enterprise AI Consultant,New York,166729.0,4,"Azure, Governance, Databricks, Security, Snowflake","Snowflake is hiring a Enterprise AI Consultant in New York to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting internal platform teams. Candidates should be comfortable with Azure, Governance, Databricks and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Enterprise AI,75.5,1.13,0.187,45.45,-0.14,7.65,75.93,80.07,low,LinkedIn
JOB-108087,2025-01-22T13:00:00,Snowflake,Growth Engineer,New York,155696.0,3,"SQL, APIs, Customer Success, Billing, Product Analytics","Snowflake is hiring a Growth Engineer in New York to scale saas initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with SQL, APIs, Customer Success and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,SaaS,69.86,1.13,0.077,48.47,4.0,8.48,72.89,80.65,low,LinkedIn
JOB-108088,2025-01-22T09:00:00,Snowflake,AI Solutions Architect,New York,182424.0,7,"Security, Databricks, Snowflake, Governance, Azure","Snowflake is hiring a AI Solutions Architect in New York to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Security, Databricks, Snowflake and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Enterprise AI,69.86,1.13,0.077,48.47,4.0,8.48,72.89,80.65,low,LinkedIn
JOB-108089,2025-01-24T08:00:00,Snowflake,Site Reliability Engineer,Austin,139849.0,1,"Terraform, Linux, Kubernetes, Observability, AWS","Snowflake is hiring a Site Reliability Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Terraform, Linux, Kubernetes and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Cloud Computing,64.79,1.13,0.222,45.76,-2.22,7.32,74.94,81.19,low,LinkedIn
JOB-108090,2025-01-24T20:00:00,Snowflake,Solutions Engineer,Austin,140448.0,1,"Product Analytics, Customer Success, APIs, Billing, SQL","Snowflake is hiring a Solutions Engineer in Austin to scale saas initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting open-source contributors. Candidates should be comfortable with Product Analytics, Customer Success, APIs and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,SaaS,64.79,1.13,0.222,45.76,-2.22,7.32,74.94,81.19,low,LinkedIn
JOB-108091,2025-01-24T16:00:00,Snowflake,AI Solutions Architect,Seattle,,8,"Security, Azure, Snowflake, Databricks, Governance","Snowflake is hiring a AI Solutions Architect in Seattle to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with Security, Azure, Snowflake and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Enterprise AI,64.79,1.13,0.222,45.76,-2.22,7.32,74.94,81.19,low,LinkedIn
JOB-108092,2025-01-25T09:00:00,Snowflake,Site Reliability Engineer,San Francisco,155039.0,2,"AWS, Observability, Linux, Kubernetes, Terraform","Snowflake is hiring a Site Reliability Engineer in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with AWS, Observability, Linux and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Cloud Computing,65.51,1.13,0.129,45.07,-1.71,6.62,76.95,77.94,low,LinkedIn
JOB-108093,2025-01-25T14:00:00,Snowflake,AI Solutions Architect,Seattle,166057.0,7,"Snowflake, Azure, Security, Governance, Databricks","Snowflake is hiring a AI Solutions Architect in Seattle to scale enterprise ai initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting regional go-to-market launches. Candidates should be comfortable with Snowflake, Azure, Security and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Enterprise AI,65.51,1.13,0.129,45.07,-1.71,6.62,76.95,77.94,low,LinkedIn
JOB-108094,2025-01-25T12:00:00,Snowflake,Streaming Engineer,San Francisco,126869.0,4,"Airflow, dbt, PostgreSQL, Spark, Kafka","Snowflake is hiring a Streaming Engineer in San Francisco to scale data engineering initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with Airflow, dbt, PostgreSQL and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,65.51,1.13,0.129,45.07,-1.71,6.62,76.95,77.94,low,LinkedIn
JOB-108095,2025-01-27T21:00:00,Snowflake,Data Engineer,Seattle,167000.0,4,"Kafka, Airflow, PostgreSQL, dbt, Spark","Snowflake is hiring a Data Engineer in Seattle to scale data engineering initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting production customers. Candidates should be comfortable with Kafka, Airflow, PostgreSQL and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,68.25,1.13,0.108,46.08,0.49,7.54,72.95,81.67,low,LinkedIn
JOB-108096,2025-01-27T20:00:00,Snowflake,Product Analyst,Austin,142917.0,7,"Billing, SQL, Customer Success, Product Analytics, APIs","Snowflake is hiring a Product Analyst in Austin to scale saas initiatives across enterprise and developer workflows. The team is focused on global availability while supporting open-source contributors. Candidates should be comfortable with Billing, SQL, Customer Success and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,SaaS,68.25,1.13,0.108,46.08,0.49,7.54,72.95,81.67,low,LinkedIn
JOB-108097,2025-01-28T12:00:00,Snowflake,Analytics Engineer,San Francisco,145202.0,4,"Airflow, dbt, PostgreSQL, Spark, Kafka","Snowflake is hiring a Analytics Engineer in San Francisco to scale data engineering initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with Airflow, dbt, PostgreSQL and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,70.8,1.13,0.18,47.08,1.94,8.1,76.93,78.42,low,LinkedIn
JOB-108098,2025-01-29T21:00:00,Snowflake,Streaming Engineer,San Francisco,173116.0,6,"Spark, Kafka, dbt, PostgreSQL, Airflow","Snowflake is hiring a Streaming Engineer in San Francisco to scale data engineering initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Spark, Kafka, dbt and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,62.04,1.13,0.08,46.47,-0.96,6.73,74.89,80.06,low,LinkedIn
JOB-108099,2025-01-29T20:00:00,Snowflake,Product Analyst,Austin,174400.0,6,"Product Analytics, Billing, SQL, Customer Success, APIs","Snowflake is hiring a Product Analyst in Austin to scale saas initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting production customers. Candidates should be comfortable with Product Analytics, Billing, SQL and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,SaaS,62.04,1.13,0.08,46.47,-0.96,6.73,74.89,80.06,low,LinkedIn
JOB-108100,2025-01-29T20:00:00,Snowflake,Data Engineer,San Francisco,180840.0,5,"dbt, Airflow, PostgreSQL, Spark, Kafka","Snowflake is hiring a Data Engineer in San Francisco to scale data engineering initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting internal platform teams. Candidates should be comfortable with dbt, Airflow, PostgreSQL and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,62.04,1.13,0.08,46.47,-0.96,6.73,74.89,80.06,low,LinkedIn
JOB-108101,2025-01-30T11:00:00,Snowflake,Data Engineer,Austin,177699.0,6,"Kafka, PostgreSQL, dbt, Airflow, Spark","Snowflake is hiring a Data Engineer in Austin to scale data engineering initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Kafka, PostgreSQL, dbt and cross-functional delivery in a fast-moving market.",CMP-011,United States,North America,Data Engineering,68.72,1.13,0.196,44.9,-3.57,7.26,73.84,80.27,low,LinkedIn
